id,title,employer,posting_date,salary,country,region,locality,employment_type,is_remote,be_in_first_ten,required_skills
42832693,Performance Marketing Analyst,Quest Search and Selection Ltd,Posted 25 May,"£70,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Analytics,Budgets,Data,Presentations,Strategy,Insights,Performance Marketing"
42679723,HPC Product Marketer - Home-based,Numerical Algorithms Group Ltd,Posted 11 May,Competitive salary,England,Oxfordshire,Oxford,"Permanent, full-time",False,True,
42802720,Recruitment Manager,Concept Resourcing,Posted 23 May,"£30,000 - £40,000 per annum",England,West Midlands,Dudley,"Permanent, full-time",False,True,
42920251,USP Principal Scientist,Kelly Services,Posted 4 days ago,"£35,000 - £45,000 per annum",England,Cleveland,Stockton-on-Tees,"Permanent, full-time",False,True,
42721306,Laser Image Processing and Control Systems Engineer,MBDA,Posted 14 May,"£38,000 - £50,000 per annum",England,Avon,Bristol,"Permanent, full-time",False,True,
42763395,Senior Scientist - Process Development,Valneva Scotland Ltd,Posted 19 May,Competitive salary,Scotland,West Lothian,Livingston,"Permanent, full-time",False,True,"Biologics,Chemistry,IMP,Production Process Development,Vaccines"
42457450,"Associate Director - Gene Therapy - Brussels Area, Belgium - 80-130k Eur",Bosch Global Associates Ltd,Posted 26 May,"€80,000 - €120,000 per annum, negotiable",Belgium,Belgium,Brussels,"Permanent, full-time",False,True,"Biological,Biopharmaceuticals,Cell Biology,Bioanalysis,Pharmaceutical Industry"
42682582,R&D Project Manager - IVD,Page Group,Posted 11 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,
42673498,Remote Full Stack Developer - SQL and Ruby on Rails,Rebel Recruiters,Posted 12 May,"£30,000 - £40,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,"Data Analysis,JavaScript,Ruby on Rails,SQL,Geospatial Data"
42754835,Laboratory Manager - Analytical Development,Custom Pharma Services,Posted 19 May,Salary negotiable,England,East Sussex,Brighton,"Permanent, full-time",False,True,
42686079,Research Associate,Novacyt,Posted 11 May,Competitive salary,England,Hampshire,Chandlers Ford,"Permanent, full-time",False,True,
42940975,Scientist - Compound Management and Automation,Talentspa,Posted 2 days ago,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42771354,Clinical Research Director,Novacyt,Posted 20 May,Competitive salary,England,Hampshire,Chandlers Ford,"Permanent, full-time",False,True,
42836082,Senior Software DevOps Engineer - Investment Banking Data Analytics Group,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42337358,Digital Web Analyst,Tandem Talent Ltd,Posted 13 May,"£45,000 per annum",England,Wiltshire,Malmesbury,"Permanent, full-time",False,False,"Adobe,Python,SQL,Google Analytics"
42842222,"Data Analyst - Digital Health - SQL, Power BI",Michael Page Technology,Posted 26 May,Salary negotiable,England,Cheshire,Warrington,"Permanent, full-time",False,True,"SQL,Google Analytics,Excel,Power BI"
42345443,Technical Support Scientist - 12 month contract,NonStop Consulting Ltd,Posted 4 May,"£25,000 - £30,000 per annum",England,Cambridgeshire,Cambridge,"Contract, full-time",False,True,"genetics,Next generation sequencing; Technical Support Scientist; biology,bioinformatics; European language skills"
42636150,Data Engineer,Wilmington Plc,Posted 5 May,"£35,000 - £50,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Computer Science,Data Science,Data Analyst,Data Engineer,Database Developer"
42633600,Lab Technician,Recruit Recruit Ltd,Posted 5 May,"£25,000 - £30,000 per annum",England,Berkshire,Slough,"Permanent, full-time",False,False,"LIMS,PCR,RT-PCR,Testing,Biomedical Sciences"
42646953,Business Analyst,UK Biobank,Posted 6 May,"£46,000 per annum",England,Cheshire,Stockport,"Contract, full-time",False,False,IT
42651679,Scientists - COVID Labs,Webrecruit,Posted 7 May,Competitive salary,England,Essex,London Stansted Airport,"Permanent, full-time",False,False,
42887172,Scientists - COVID Labs,Webrecruit,Posted 1 week ago,Competitive salary,England,Cheshire,Warrington,"Permanent, full-time",False,True,
42887174,Scientists - COVID Labs,Webrecruit,Posted 1 week ago,Competitive salary,England,Lancashire,Manchester,"Permanent, full-time",False,False,
42651464,Scientists - COVID Labs,Webrecruit,Posted 7 May,Competitive salary,England,West Sussex,London Gatwick Airport,"Permanent, full-time",False,False,
42912512,Scientists - COVID Labs,Webrecruit,Posted 4 days ago,Competitive salary,England,Derbyshire,Derby,"Contract, full-time",False,True,
42912060,Pharmaceutical Machine Learning Specialists,Hays Specialist Recruitment Limited,Posted 4 days ago,"£50,000 - £85,000 per annum",England,Berkshire,Maidenhead,"Permanent, full-time",False,True,"Bayesian,Bash,science,C,learning,data,python,programmer,pharmaceutical,development,machine,R,programming,clinical,statistics,scientist,trial,platform,genetics,drug,statistical,discovery,biomarker"
42940887,Principal Scientist - Physio-Chemical Profiling,Agenda Resource Management,Posted 2 days ago,Competitive salary,England,North West England,Cheshire,"Permanent, full-time",False,True,
42833518,Fermentation Team Lead,Hyper Recruitment Solutions Ltd,Posted 25 May,Competitive salary,England,South East England,Kent,"Permanent, full-time",False,True,
42837348,Data Science,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42903118,Lead Developer / React / Front End / Ecommerce - Remote/London,Tria Recruitment,Posted 5 days ago,"£95,000 - £105,000 per annum",England,South East England,London,"Permanent, full-time",False,True,Lead Developer / React / Front End / Ecommerce - Remote/London
42595713,Data Engineer,Amber Resourcing,Posted 29 April,"£60,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42638333,Data Engineer,Harnham,Posted 5 May,"£65,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42685882,Head of Product,Lynx Recruitment Ltd,Posted 11 May,"£100,000 - £150,000 per annum",England,Cheshire,Chester,"Permanent, full-time",True,True,
42648495,Head of Data Strategy - Client Side,Harnham,Posted 6 May,"£35,000 - £70,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Entertainment,Client Side,Data Strategy"
42750493,Senior Recruiter,Walters People,Posted 18 May,"£45,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42770223,Data Engineer (BigQuery) - Inside IR35 Contract,Softwire,Posted 20 May,£400.00 - £525.00 per day,England,London,Camden,"Contract, full-time",False,True,
42686395,C++ Software Engineer,SR2,Posted 11 May,"£40,000 - £53,000 per annum",England,Hampshire,Basingstoke,"Permanent, full-time",False,True,
42791870,"Senior Full Stack Engineer - Java, Spring Boot, Angular, REST",Michael Page Technology,Posted 2 days ago,"£95,000 - £110,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Angular,REST APIs,Spring Boot,Senior Full Stack Engineer - Java"
42773613,Data Engineer - Python,SR2,Posted 20 May,"£45,000 - £60,000 per annum",England,Avon,Bristol,"Permanent, full-time",False,True,
42832095,Senior Data Engineer,Hastings Direct,Posted 25 May,Salary negotiable,England,East Sussex,Bexhill-on-Sea,"Permanent, full-time",False,True,
42781530,"Data Engineer - £55,000 - Data Consultancy",Jefferson Frank,Posted 21 May,"£55,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Python,Data Engineer,awareness of Data Science and ML"
42878015,Machine Learning Ops Engineer,Reed Specialist Recruitment,Posted 28 May,Salary not specified,England,London,Holborn,"Permanent, full-time",True,True,
42853217,Data Science Lead Manager,Harnham,Posted 26 May,"£80,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42880273,Data Architect,X4 Group,Posted 28 May,"£80,000 - £100,000 per annum",England,West Yorkshire,Leeds,"Permanent, full-time",True,True,
42811664,"Principal Full Stack Engineer - Java, Spring Boot, Angular",Michael Page Technology,Posted 2 days ago,"£110,000 - £135,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"REST,Angular,Spring Boot,Principal Full Stack Engineer - Java"
42663047,Lead Data Science Consultant,Harnham,Posted 8 May,"£90,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42710322,Senior Data Engineer - Remote,Harnham,Posted 13 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42726733,Senior Data Engineer - Remote,Harnham,Posted 15 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42665590,Senior Data Engineer - Remote,Harnham,Posted 9 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42641513,Senior Data Engineer,Ringstone Recruitment,Posted 6 May,"£80,000 - £105,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Data,Engineering,Software Development,Big Data"
42836016,Quant Analyst,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42755242,Consultant Healthcare Scientist,NHS National Services Scotland,Posted 19 May,"£72,079 - £77,683 per annum",Scotland,Lanarkshire,Glasgow,"Contract, full-time",False,True,
42836224,Macro Quant Researcher,eFinancial Careers,Posted Yesterday,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42346261,"Senior Product Manager, Data & Analytics",Goodman Masson,Posted 1 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,False,
42744878,Senior Technical Product Manager - Financial Crime FinTech,Rise Technical Recruitment Limited,Posted 18 May,"£80,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"AML,Data,Financial Crime,Fraud,Python,Hadoop,FinTech,Technical Product Manager"
42944118,Data Engineer,Harnham,Posted Yesterday,"£45,000 - £65,000 per annum",England,Suffolk,Ipswich,"Permanent, full-time",False,True,
42879407,Head Of Data Science,Shift F5 Limited,Posted 28 May,"£80,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42883936,Data Engineer,Harnham,Posted 29 May,"£45,000 - £65,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42804139,Data Engineer,Harnham,Posted 23 May,"£45,000 - £65,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42942373,Data Engineer,Harnham,Posted 2 days ago,"£45,000 - £65,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42553289,Data Engineer,Harnham,Posted 25 April,"£45,000 - £65,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42609001,Data Engineer,Harnham,Posted 1 May,"£45,000 - £65,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42907083,Supply Data Analyst,Harnham,Posted 5 days ago,"£35,000 - £40,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42805404,Digital Senior Account Manager,Henry Nicholas Associates,Posted 23 May,"£35,000 - £40,000 per annum",England,West Yorkshire,Leeds,"Permanent, full-time",False,True,
42687107,"Data Engineer - £60,000 - AWS - London",Jefferson Frank,Posted 11 May,"£50,000 - £60,000 per annum, inc benefits",England,South East England,London,"Permanent, full-time",False,True,Data Engineer - AWS
42938451,Python Developer - Cambridge IMMEDIATE,Shift F5 Limited,Posted 2 days ago,"£50,000 - £70,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,"Agile,Python,Bash,SaaS,AWS,PowerShell,Lambda,DynamoDB,Elasticsearch,AWS S3,S3,Kubernetes"
42648501,Lead Data Engineer,Harnham,Posted 6 May,"£80,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42805410,Digital Account Director,Henry Nicholas Associates,Posted 23 May,"£40,000 - £52,000 per annum",England,West Yorkshire,Leeds,"Permanent, full-time",False,True,
42586612,Senior Product Manager,Harnham,Posted 28 April,"£60,000 - £65,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,False,
42500454,Data Engineer Python - Data Analytics,Jefferson Frank,Posted 19 April,"£50,000 - £55,000 per annum",England,South East England,London,"Permanent, full-time",True,False,"ETL,Machine Learning,MySQL,PostgreSQL,Python,SQL,Data Science,Big Data,API,Data Engineer,AWS,Data Analytics,Redshift,Pandas,NumPy,Tensorflow"
42632163,Senior CRM Manager,Harnham,Posted 5 May,"£35,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42583315,Research Associate - FinTech,Tribeca Recruitment,Posted 28 April,"£25,000 - £28,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42849131,Data Engineer,Hastings Direct,Posted 26 May,Competitive salary,England,South East England,London,"Permanent, full-time",False,True,
42686351,DevOps,Harnham,Posted 11 May,£600.00 - £650.00 per day,England,South East England,London,"Permanent, full-time",False,False,
42879366,Data Engineer,Shift F5 Limited,Posted 28 May,"£60,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42710507,Corporate Development Manager - Fintech,Handle Recruitment,Posted 13 May,"£70,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"MBA,Strategy,Financial Modelling,Project management,Fintech,Corporate Development Manager"
42747359,Snr Talent Acquisition Partner,Frazer Jones,Posted 18 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,
42592240,Senior CRM Manager,Harnham,Posted 29 April,"£60,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Communication,KPI,Python,SQL,Senior,manager,marketing,R,communications,crm,segmentation"
42805406,Paid Search Analyst / Senior Analyst,Henry Nicholas Associates,Posted 23 May,"£25,000 - £35,000 per annum",England,West Yorkshire,Leeds,"Permanent, full-time",False,True,
42879175,Software Engineer  Remote,OxSource Ltd,Posted 28 May,"£45,000 - £55,000 per annum",England,Oxfordshire,Oxford,"Permanent, full-time",True,True,"Java,Machine Learning,Software,Software Engineers"
42750025,Azure DevOps Data Engineer,Harnham,Posted 18 May,€70.00 - €80.00 per hour,Netherlands,,Netherlands,"Permanent, full-time",False,True,
42761206,DevOps Data Engineer,JTH Recruitment Ltd,Posted 19 May,Salary negotiable,England,Cambridgeshire,Peterborough,"Permanent, full-time",True,True,"IT Development,Linux,Software,SQL"
42800007,GCP Cloud Data Engineer,Harnham,Posted 22 May,"£50,000 - £70,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42685955,Head of Product,Lynx Recruitment Ltd,Posted 11 May,"£100,000 - £150,000 per annum",England,Worcestershire,Worcester,"Permanent, full-time",True,True,
42685777,Head of Product,Lynx Recruitment Ltd,Posted 11 May,"£100,000 - £150,000 per annum",England,South East England,London,"Permanent, full-time",True,False,
42755946,Contract Data Engineer,Forward Role,Posted 19 May,£400.00 - £500.00 per day,England,Lancashire,Manchester,"Contract, full-time",False,False,
42608437,Cloud Data Engineer,Harnham,Posted 1 May,"£40,000 - £70,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42686823,Data Engineer,X4 Group,Posted 11 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42592362,Data Engineer,Hays Specialist Recruitment Limited,Posted 29 April,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42645385,Python Data Engineer,James Chase,Posted 6 May,"£30,000 - £35,000 per annum",England,South East England,West Sussex,"Permanent, full-time",True,True,"CRM,Data,ETL,Pipelines,Python"
42670368,Pricing Manager,MERJE Ltd,Posted 10 May,"£45,000 - £50,000 per annum",England,England,East Midlands,"Permanent, full-time",False,True,
42670376,Pricing Manager,MERJE Ltd,Posted 10 May,"£45,000 - £50,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42815918,Python Developer,Explore Group,Posted 24 May,£500.00 - £600.00 per day,England,South East England,London,"Contract, full-time",True,False,python; GCP; numpy; pandas; flask; django
42715976,Senior Data Engineer,Data Idols,Posted 14 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42140808,Senior Data Science Consultant,Harnham,Posted 22 May,"£60,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42936387,Data Engineer,Harnham,Posted 2 days ago,"£50,000 - £55,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42938566,Head Of Data Science,Shift F5 Limited,Posted 2 days ago,"£65,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42938592,Data Engineer,Shift F5 Limited,Posted 2 days ago,"£50,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42606411,DevOps Engineer,Plexus,Posted 30 April,£500.00 - £675.00 per day,England,South East England,London,"Contract, full-time",False,False,
42693247,Senior Pricing Analyst / Pricing Actuary,QBE Insurance - European Operations,Posted 12 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,"Commercial Insurance,Pricing Analysis,SQL,Actuarial Science,Excel"
42621478,Lead Data Engineer,Harnham,Posted 4 May,"£75,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42621758,Senior Data Engineer,Harnham,Posted 4 May,"£50,000 - £75,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42731324,Biomedical Data Curator,Next Phase Recruitment,Posted 17 May,"£40,000 - £100,000 per annum",England,Kent,Sandwich,"Permanent, full-time",False,True,
42779498,Senior Data Engineer PySpark,Data Idols,Posted 20 May,"£50,000 - £80,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42922216,Mechanical Engineer,Amazing Prospects Ltd,Posted 3 days ago,"£40,000 - £50,000 per annum, inc benefits",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42782871,Lead Engineer,Oho Group Ltd,Posted 3 days ago,"£70,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42826227,Python Engineer,Absolute IT Recruitment,Posted 25 May,"£70,000 - £90,000 per annum",England,London,Covent Garden,"Permanent, full-time",True,True,"Flask,Python,REST,Django,AWS"
42867745,Machine Learning Data Engineer,Harnham,Posted 27 May,"£60,000 - £68,000 per annum",England,West Midlands,Birmingham,"Permanent, full-time",False,True,
42804138,Senior Data Engineer,Harnham,Posted 23 May,"£45,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42811950,Senior Frontend Engineer - Angular m / f / d,Rise Technical Recruitment Limited,Posted 24 May,"€50,000 - €80,000 per annum",Germany,,Germany,"Permanent, full-time",False,True,"* Experienced writing code on the frontend using TypeScript / Angular v2+. * Deep understanding of JavaScript,HTML and CSS. * Experience with Responsive and Mobile Design. * Good sense of user experience and workflows."
42812194,Senior Backend Engineer - Node.js m / f / d,Rise Technical Recruitment Limited,Posted 24 May,"€50,000 - €80,000 per annum",Germany,,Germany,"Permanent, full-time",False,True,"Automation,Robustness,* Experienced writing code on the backend using JavaScript / Node.js. * Good knowledge of Linux and Docker. * Strong focus on Code Quality,Testing and Monitoring. * Experience using Amazon Web Service (AWS)"
42611932,Managing Principal - Semantics & Graph Engineering,Harnham,Posted 2 May,"£90,000 - £180,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42809664,Mid Level Private Markets Full Stack Developer,Understanding Recruitment,Posted 24 May,"£40,000 - £55,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42907437,Data Engineer,Evermore Global,Posted 5 days ago,"£725.00 - £750.00 per day, negotiable",England,South East England,London,"Contract, full-time",False,True,"Data,GCP,Spark,Scala,Big Data"
42749639,Software Developer Python Backend,The Flowminder Foundation,Posted 18 May,"£60,000 per annum",England,Hampshire,Southampton,"Permanent, full-time",False,True,
42922777,Senior Software Developer Python - Start-up,Client Server Ltd.,Posted 3 days ago,"£85,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"python,developer,aws,api"
42843300,Web Analyst,Harnham,Posted 26 May,"€40,000 - €50,000 per annum",Netherlands,,Netherlands,"Permanent, full-time",False,True,
42923942,Senior Data Engineer - Python,Harnham,Posted 3 days ago,"£85,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42694533,C++ Software Engineer,Premier IT,Posted 3 days ago,"£45,000 - £55,000 per annum",England,Hampshire,Basingstoke,"Permanent, full-time",False,True,
42805402,Paid Search Manager,Henry Nicholas Associates,Posted 23 May,"£35,000 - £42,000 per annum",England,West Yorkshire,Leeds,"Permanent, full-time",False,True,
42879237,Data Engineer,X4 Group,Posted 28 May,"£40,000 - £60,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42611458,Machine Learning Engineer,Harnham,Posted 2 May,"£50,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42669412,Senior Data Engineer,ADLIB,Posted 10 May,"£70,000 - £85,000 per annum",England,Surrey,Guildford,"Permanent, full-time",False,True,
42637441,Head of Data Science & Analytics,Harnham,Posted 5 May,"£100,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42782062,Data Analyst,Lynchpin Analytics,Posted 21 May,"£30,000 - £35,000 per annum, negotiable",England,South East England,London,"Permanent, full-time",False,False,"Analyst,BI,Google,Python,Tableau"
42581421,GCP Data Engineer,Evermore Global,Posted 28 April,"£660.00 - £675.00 per day, negotiable",England,South East England,London,"Contract, full-time",False,True,"Data,GCP,Spark,Scala,Big Data"
42721641,"Full-Stack Engineer: Richmond, London £50k-£70k",Ascent Sourcing Ltd,Posted 14 May,"£50,000 - £70,000 per annum",England,Surrey,Richmond,"Permanent, full-time",False,True,"CSS,HTML,JavaScript,React,Angular"
42935267,Head of Data Science,Hays Specialist Recruitment Limited,Posted 2 days ago,"£70,000 - £120,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42814390,Contract - Programmatic Trader - Tech - Outside of IR35,Sphere Digital Recruitment,Posted 24 May,£250.00 - £300.00 per day,England,South East England,London,"Contract, full-time",False,True,"TTD,Programmatic,digital,technical,DSP,DBM,trafficking,appnexus,ad server,DV360,tradedesk,""programmatic trading"""
42686756,Cloud Architect INSIDE IR35,Sanderson,Posted 11 May,£550.00 - £650.00 per day,England,South East England,London,"Contract, full-time",False,True,
42648456,AWS Data Engineer,Harnham,Posted 6 May,€80.00 - €90.00 per hour,Netherlands,,Netherlands,"Contract, full-time",False,True,
42719402,Senior Data Strategist,Harnham,Posted 14 May,£375.00 - £425.00 per day,England,South East England,London,"Contract, full-time",False,True,Data Planning / Data Planner / Senior Data Planner / Data Strategist / Senior Account Manager / Campaigns / Agency
42941574,NLP Engineer,Harnham,Posted 2 days ago,"£60,000 - £61,000 per annum",England,South East England,London,"Permanent, full-time",False,True,
42606877,Contract Recruiter,Faith Recruitment,Posted 30 April,Salary negotiable,England,Surrey,Woking,"Permanent, full-time",False,True,
42912392,Senior Computational Biologist,SRGEurope,Posted 4 days ago,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,Biomedical | Biology | NLP | Python | AI | Data Science
42598127,Pricing Manager,Harnham,Posted 30 April,"£50,000 - £65,000 per annum",England,England,South West England,"Permanent, full-time",False,True,
42871698,Data Engineer,X4 Group,Posted 28 May,"£60,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",False,False,
42563289,Azure Specialist Data Engineer,Harnham,Posted 26 April,€80.00 - €90.00 per hour,Netherlands,,Netherlands,"Contract, full-time",False,True,
42875491,Data Governance Consultant,Harnham,Posted 28 May,€80.00 - €90.00 per hour,Netherlands,,Netherlands,"Contract, full-time",False,True,
42884739,Data Engineer,SR2,Posted 29 May,£500.00 - £600.00 per day,England,South East England,London,"Contract, full-time",False,False,
42890833,Senior Insight Analyst,Harnham,Posted 6 days ago,"£35,000 - £45,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42668406,Linux DevOps Engineer Kubernetes,Client Server Ltd.,Posted 10 May,"£60,000 - £75,000 per annum",England,London,Camden,"Permanent, full-time",True,False,"linux,python,ruby,scripting,devops,docker,kubernetes"
42812081,Senior Full Stack Engineer m / f / d,Rise Technical Recruitment Limited,Posted 24 May,"€50,000 - €80,000 per annum",Germany,,Germany,"Permanent, full-time",False,True,"automation,robustness,* Experienced writing of code in the frontend with TypeScript / Angular 2+ * Experience in creating backend applications with JavaScript / Node.js. *,HTML Linux and Docker * Strong focus on code quality"
42577385,Service Designer,Capita,Posted 28 April,£400.00 - £450.00 per day,England,Hampshire,Portsmouth,"Contract, full-time",False,True,
42871136,Data Engineer,Thames Water,Posted 28 May,Competitive salary,England,Berkshire,Reading,"Permanent, full-time",False,True,
42877460,Recruitment Consultant - Data Technology,Barclay Meade,Posted 28 May,"£20,000 - £35,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"sales,recruitment,recruitment consultant,business development,recruiter"
42561290,Python Engineer,Recruitment Gamechangers Ltd,Posted 26 April,"£80,000 - £90,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42881314,"Data Engineer, Python, AWS, Remote",Corriculo Ltd,Posted 28 May,"£55,000 - £75,000 per annum",England,Cambridgeshire,Cambridge,"Permanent, full-time",False,True,
42641516,Senior Computational Biologist - FULLY REMOTE,Ringstone Recruitment,Posted 6 May,"£55,000 - £80,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",True,True,"Bioinformatics,Biology,Computational Biology,Python,Software Development"
42922727,IT Apprenticeship - fully paid,Recruitment Solutions (Folkestone) Limited,Posted 3 days ago,Competitive salary,England,Kent,Folkestone,"Permanent, full-time",True,True,"Apprenticeship,Business Intelligence,IT,Data Analyst"
42785727,Data Engineer,Oscar Technology,Posted 21 May,"£30,000 - £44,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,False,Python
42637876,Health Economist,Oval Recruit,Posted 5 May,Salary negotiable,England,South East England,London,"Permanent, full-time",False,True,"Analytics,Cost Models,Epidemiology,Health,Health Economics"
42824033,Python Developer Data Machine Learning,Client Server Ltd.,Posted 25 May,"£55,000 - £65,000 per annum",England,South East England,London,"Permanent, full-time",True,True,"sql,learning,data,python,machine"
42883800,Business Analyst,Quest Search and Selection Ltd,Posted 29 May,"£30,000 - £40,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"analyst,data,business,insights"
42688367,Product Manager Loan Processing,Oscar Technology,Posted 12 May,"£40,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",True,True,
42749859,Market Analyst,Oscar Technology,Posted 18 May,"£20,000 - £33,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,
42830725,Data Engineer,CPS Group,Posted 25 May,"£45,000 - £55,000 per annum, negotiable, inc benefits",Wales,South Glamorgan,Cardiff,"Permanent, full-time",False,True,"Python,SQL,AWS,Data Engineering,Data Pipelines"
42886973,Senior DevOps Engineer - Up to 100K  Bonus  Benefits!!!,Jefferson Frank,Posted 1 week ago,"£90,000 - £105,000 per annum",England,London,Lambeth,"Permanent, full-time",False,True,"Data,AWS,DevOps"
42856842,"Lead DevOps Engineer - Remote/ London - £100,000  Bonus",Jefferson Frank,Posted 27 May,"£90,000 - £100,000 per annum",England,London,Canary Wharf,"Permanent, full-time",False,True,"Data,London,AWS,DevOps,Remote"
42901792,Solutions Architect,Michael Page Technology,Posted 5 days ago,"£40,000 - £50,000 per annum",England,Avon,Bristol,"Permanent, full-time",True,True,"TOGAF,data,technology,architecture,stakeholders,solutions architect"
42696647,Quant Trader,N P Associates,Posted 12 May,"£80,000 - £200,000 per annum",England,South East England,London,"Permanent, full-time",False,False,"Business Intelligence,Machine Learning,Python,Quantitative Finance"
42772772,Senior Python Developer API AWS - Start-up,Client Server Ltd.,Posted 20 May,"£85,000 - £100,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"senior,python,developer,aws,api"
42833512,Data Engineer - London (Remote),SDL Solutions Limited,Posted 25 May,"£50,000 - £60,000 per annum",England,South East England,London,"Permanent, full-time",False,True,"Sql Server,SSIS,Visual Studio,Windows Azure,Tableau"
42809670,Senior Full Stack Developer,Understanding Recruitment,Posted 24 May,"£60,000 - £80,000 per annum",England,Lancashire,Manchester,"Permanent, full-time",False,True,"C#,AWS,Docker,Microsoft stack,Gitlab,Kubernetes,.NET and .NET Core,JavaScript/TypeScript frameworks,ideally React or Angular"
42110848,Data Engineer,Gazprom Marketing & Trading,Posted 5 days ago,Competitive salary,England,Lancashire,Manchester,"Permanent, full-time",False,False,"Analytical Skills,SQL,Version Control,Data Manipulation,Panda"
